Type,Category,Title,Author,URL,Description,Topic ID,Rating Avg,Rating Value
Papers,Solvers,Local Approximation Estimators For Algebraic Multigrid,Jan Mandel,http://ansys.net/papers/estim.pdf,"<i>""We are concerned with the development of Algebraic Multigrid (AMG) for symmetric, positive definite linear systems arizing from finite element discretization of elliptic partial differential equations. AMG methods attempt to create coarse levels from the algebraic system automatically, using no or only a minimum of additional information. The basic idea of the multigrid algorithm is that fine level error on which the smoothing process is not effective should be reduced by the coarse correction. Therefore, a-priori estimates of the approximation of fine level functions by coarse level function are important to guide the design of robust AMG methods.""</i>",727,10,2
Papers,Miscellaneous,"Electromagnetic, Thermal, and Structural Analysis of RF Cavities Using ANSYS","N. Hartman, R. A. Rimmer",http://ansys.net/papers/MPPH060.pdf,"<i>""We report on techniques developed for producing electromagnetic, thermal, and structural solutions to RF cavity design problems in ANSYS, using one model. Methods for preparing imported geometry from solid modeling programs are discussed, and meshing techniques are suggested. A study of mesh density is presented, comparing mesh size with heat flux and Q factor convergence. The general analysis protocol is presented in a stepwise fashion, describing the macros that are used for conducting RF calculations. Finally, these techniques are applied to a proposed RF cavity for the NLC damping rings, which is shown as an example.""</i>",728,10,13
Papers,Miscellaneous,Geometrical Aspects of a Hollow-Cathode Magnetron (HCM),Zhehui Wang and Samuel A. Cohen,http://ansys.net/papers/PPPL-3321.pdf,"<i>""A hollow-cathode magnetron (HCM), built by surrounding a planar sputtering-magnetron cathode with a hollow-cathode structure (HCS), is operable at substantially lower pressures than its planar-magnetron counterpart...  Detailed magnetic field distribution was calculated using the ANSYS code, and confirmed by Hall probe measurements.""</i>",729,0,0
Papers,Electronics,Structural and Thermal Analysis of a MEMS Angular Gyroscope,Chris C. Painter and Andrei M. Shkel,http://ansys.net/papers/mems/cpainter_SPIE.pdf,"<i>""This paper describes the structural and thermal modeling of a Micro Electro Mechanical System (MEMS) z-axis angular gyroscope. The gyroscope consists of a oscillating proof mass supported by a suspension made up of six concentric interconnected rings rigidly attached to an anchored frame. The device is capable of measuring angular displacement through precession of the proof mass line of oscillation in the presence of rotation induced Coriolis force. Using a strain energy method,a closed form solution for the effective stiffness of the suspension system is developed, which is confirmed using finite element modeling. A comparative study of the suspension with a commonly used serpentine spring suspension demonstrates that the studied device is robust to thermal fluctuations and residual stresses. A parametric analysis is used to identify an appropriate micromachining technology suitable for the fabrication of the angular gyroscope.""</i>",730,10,7
Papers,Electronics,A Stress-Induced Thermal Actuator for Optical Purpose,"Gang Liu, Sebaek Oh",http://ansys.net/papers/mems/EE245.pdf,"<i>""We present a micromachined, stress-induced, thermal bimorph actuator for optical purpose. Piston motions of more than 3um are demonstrated by FEM simulation. Upon the release from the substrate, the actuators lift off the substrate due to a large built-in bending moment arising from the compressive residual stress in the poly-silicon layer and tensile residual stress in the metal layer. Large displacement and low operating voltage (<2V) are obtained simultaneously.""</i>",731,8.823529412,17
Papers,Electronics,ANSYS-Structural Design of Micromachined Fabry-PÃ©rot Filters for WDM Applications,"K. Mutamba, J. Pfeiffer, J. Peerlings, R. Riemenschneider and N. Dragojevic",http://ansys.net/papers/mems/mutamba2.pdf,"<i>""Due to the recent progress in the fabrication of micro-optical devices and the maturity reached in the integration of electromechanical functions on various semiconductor micro-devices, new concepts for optical microelectromechanical systems (OMEMS) have emerged... Analyses have been carried out with the ANSYS FEM (Finite Elements Method) Program for two types of electrostatically actuated Fabry-PÃ©rot filters.""</i>",732,10,4
Undocu,Configuration Miscellaneous,/TXTRE,,http://ansys.net/,"<i>/TXTRE,file,88</i><br>
This option allows placement of an image on the screen (anywhere you want).  A typical example of putting your own picture/logo in the bottom-right corner of the Graphics window is shown below:<br>
<samp>
/txtre,file,88,'MYLOGO','PNG',,2<br>
/anum,1,13,1.5297,-0.98938<br>
/lsym,1.556,-0.990,0,88,0.000,1<br>
</samp>
where ""MYLOGO.PNG"" is the name of your image file and ""2"" can be ""0"" for pixmap/bitmap, ""1"" or ""jpeg"" for JPEG, and ""2"" or ""png"" for PNG, as noted in the online-help for /TXTRE.
<p></p>A similar command (this one is documented in /TXTRE) to replace the graphical ANSYS logo with your own is:<br>
<samp>
/txtre,file,51,'MYLOGO','PNG',,2
</samp>
",733,10,11
Macros,GeneralUse TclTk,KBFOCUS,Eric Miller (PADT),http://ansys.net/macros/kbfocus.mac,"<i>""Below you will find a little macro that can be run to fix the more common issues with focus on the command line not behaving as expected at 6.1. It is a partial hack that needs to be run after the GUI is up, so you can't put it in your start61.ans file (sorry). It also does not fix focus loss with the picker (which is intentional) or the pan-zoom-rotate dialog (not so intentional). Those will require more than a simple Tcl/Tk script.""</i>",734,5,7
Macros,PostProc GeneralUse,Legend Example,Bob Weathers (Trane),http://ansys.net/macros/Legend_Example.zip,"Example of customizing legend with annotations.  See ""Read Me"" file for details, along with AVI animation.<p></p>
<i>""Essentially, I turn off the legend and write annotations into this area. It gives me considerable control over what appears there. I have also found that I can better communicate results to my customers by, say, having a legend that's reads 1.23 mils rather than 0.123E-02 inches or by referencing drawing and revision numbers, test results, material properties, and so on.""</i><br>
<i>""You might need to change some of the character size and line spacing
dimensions in the macros. Again, though, they work just fine for my
hardware.""</i>",735,10,7
Papers,Conference Nonlinear Civil,Anisotropic Plasticity and Failure Prediction in Wood Composites,"David M. Moses, Helmut G.L. Prion",http://ansys.net/papers/nonlinear/anisotropic_plasticity_failure_prediction_wood.pdf,"<i>""Two case studies are summarized using anisotropic plasticity and the Weibull weakest link failure model to predict the behavior of wood and wood composites. The linear elastic orthotropic model normally used for wood is shown to be insufficient for the prediction of ultimate strength in wood. Non-linear, non-recoverable behavior in compression in each of the orthogonal material directions is of particular interest in cases where localized crushing governs the load-displacement behavior of wood.""</i><p></p><i>""The anisotropic plasticity option in ANSYS was used to predict yielding and post-yield behavior for the wood composite used in this study because yield stresses in orthogonal directions were found to be in the ratio of 1:1.2:5. A user-programmable Fortran subroutine was developed for ANSYS to carry out the failure analysis (and to calculate the volume integration of the stresses) at each load-step in post-processing. The model was verified using two cases: I) the ASTM D143 shear block test, and II) bolted connections.""</i>",736,9.242424242,33
Papers,Conference Nonlinear Solvers,Benchmark Tests on ANSYS Parallel Processing Technology,Kentaro Suzuki,http://ansys.net/papers/nonlinear/benchmar_tests_on_ansys_parallel_proc.pdf,"<i>""ANSYS Inc. has released parallel processing solvers, DDS (Distributed Domain Solver) and AMG (Algebraic Multigrid Solver) in ANSYS version 5.7 in order to meet the requirements from the market.""</i><p></p><i>""In this paper, simple tests are first carried out to confirm the features and capabilities of DDS and AMG for different types of analyses. Furthermore, real-life problems such as thermal stress of an engine block (7.3 million DOF) and elastic-plastic-creep behavior of an IC packaging (about 84,000 DOF) are analyzed. The effectiveness of ANSYS parallel processing solvers is also studied.""</i>",737,5,6
Papers,Conference Nonlinear Medical,The Comparison of Biomechanical Breast Models: Initial Results,"C. Tanner, J.A. Schnabel, A. Castellano Smith, L.I. Sonoda, D.L.G. Hill, D.J. Hawkes, A. Degenhard,",http://ansys.net/papers/nonlinear/comparison_of_biomechanical_breast_models.pdf,"<i>""We present initial results from evaluating the accuracy with which biomechanical breast models based on finite element methods can predict the displacements of tissue within the breast. We investigate the influence of different tissue elasticity values, Poissonâ€™s ratios, boundary conditions, finite element solvers and mesh resolutions on one data set. MR images were acquired before and after compressing a volunteerâ€™s breast gently. These images were aligned using a 3D non-rigid registration algorithm. The boundary conditions (surface displacements) were derived from the result of the non-rigid registration or by assuming no patient motion at the posterior or medial side. Three linear and two non-linear elastic material models were tested.""</i>",738,5.833333333,6
Papers,Conference Nonlinear Civil,Effects of Nonlinear Geometric and Material Properties on the Seismic Response of Fluid/Tank Systems,"He Liu, Daniel H. Schubert",http://ansys.net/papers/nonlinear/effects_of_nonlinear_geometric.pdf,"<i>""To explore the effects large deformation and nonlinear material properties have on the seismic response of fluid/tank systems, the computer program ANSYS was selected to develop a Finite Element Analysis (FEA) model of a ground level, cylindrical steel shell and roof tank structure with contained fluid under seismic load. The ANSYS program was selected for its ability to include shell and structural steel elements, contained fluid elements, fluid-structure interactions, material and geometric nonlinearities, and contact type elements. For purposes of this study, analysis results from a linear elastic, small deformation fixed base model are compared with an elasto-plastic material property model with large deformation assumptions. Results show the significant difference in results based on the assumptions used and indicate that current design code based values may not be conservative in resultant loading calculations.""</i>",739,10,34
Papers,Conference Nonlinear,Finite Element Analysis Of Crowning Sealing Caps,"Henri Champliaud, L Van Ngan",http://ansys.net/papers/nonlinear/finite_element_analysis_of_crowning_caps.pdf,"<i>""Metal closures, with an integrated gasket, are widely used in the food industry to ensure the sealing of the glass bottles by setting. The success of this bottle-capping is due to the relevant choice of the variables in the manufacturing process. Actually, the effects of the various variables of the process are not precisely understood.""</i><p></p><i>""In this paper, the leakage pressure of an assembly, with given parameters of a standard setting operation is predicted. The study is concentrated firstly on the simulation of setting the cap on the bottle, and secondly, on the global distribution of the efforts of contact on the gasket according to the internal pressure. Finally, the leakage pressure of the assembly is determined using practical tests that relate the leakage pressure with the global force exerted on the gasket.""</i>",740,7.142857143,7
